time,well,iptg,strain,rbs,temp,OD660,fluor,mCherry,GFP
0.0,B4,0.01875,GFP25,R0.5,37.13333333333333,0.027982859313488317,GFP,0.5714285714285712,1137.4
900.0,B4,0.01875,GFP25,R0.5,37.23333333333333,0.031342859353338165,GFP,-0.5714285714285712,941.5142857142857
1800.0,B4,0.01875,GFP25,R0.5,37.199999999999996,0.042482853148664276,GFP,0.7142857142857135,956.5714285714286
2700.0,B4,0.01875,GFP25,R0.5,37.333333333333336,0.060119998029300195,GFP,1.0285714285714285,1022.5142857142857
3600.0,B4,0.01875,GFP25,R0.5,37.23333333333333,0.08336571795599762,GFP,-0.5714285714285712,1192.6285714285714
4500.0,B4,0.01875,GFP25,R0.5,37.13333333333333,0.11146857185023128,GFP,-1.7142857142857135,1501.7714285714285
5400.0,B4,0.01875,GFP25,R0.5,37.03333333333333,0.14611714354583236,GFP,-0.4571428571428573,1954.2
6300.0,B4,0.01875,GFP25,R0.5,37.333333333333336,0.18008000786815348,GFP,-0.4285714285714288,2496.7428571428572
7200.0,B4,0.01875,GFP25,R0.5,37.166666666666664,0.22273428610392978,GFP,0.257142857142858,3162.9714285714285
8100.0,B4,0.01875,GFP25,R0.5,37.166666666666664,0.2742228501609393,GFP,-0.5428571428571427,3779.2571428571428
9000.0,B4,0.01875,GFP25,R0.5,37.199999999999996,0.3325285828539304,GFP,-0.8857142857142861,4267.0
9900.0,B4,0.01875,GFP25,R0.5,37.03333333333333,0.38409713017089037,GFP,0.3714285714285719,4727.314285714286
10800.0,B4,0.01875,GFP25,R0.5,37.1,0.42864569851330403,GFP,0.7142857142857135,5151.371428571429
11700.0,B4,0.01875,GFP25,R0.5,37.03333333333333,0.4727257287928033,GFP,-0.48571428571428577,5535.228571428572
12600.0,B4,0.01875,GFP25,R0.5,37.1,0.5169114019189563,GFP,-0.257142857142858,5852.6
13500.0,B4,0.01875,GFP25,R0.5,37.166666666666664,0.5613456970879012,GFP,-0.17142857142857082,6077.6
