time,well,iptg,strain,rbs,temp,OD660,fluor,mCherry,GFP
0.0,B2,0.01875,MCH10,R4,37.233333333333334,0.020070002973079676,mCherry,44.0,10.300000000000011
900.0,B2,0.01875,MCH10,R4,37.166666666666664,0.026229999214410785,mCherry,40.4,1.3999999999999773
1800.0,B2,0.01875,MCH10,R4,37.3,0.04057000502943993,mCherry,40.3,2.3000000000000114
2700.0,B2,0.01875,MCH10,R4,37.166666666666664,0.06237000599503517,mCherry,44.9,2.6000000000000227
3600.0,B2,0.01875,MCH10,R4,37.2,0.09023999869823456,mCherry,55.8,4.199999999999989
4500.0,B2,0.01875,MCH10,R4,37.266666666666666,0.11360000744462014,mCherry,90.7,1.8999999999999773
5400.0,B2,0.01875,MCH10,R4,37.13333333333333,0.12936000525951385,mCherry,197.8,3.1999999999999886
6300.0,B2,0.01875,MCH10,R4,37.13333333333333,0.13870000019669532,mCherry,392.3,4.600000000000023
7200.0,B2,0.01875,MCH10,R4,37.36666666666667,0.1456199988722801,mCherry,690.4,6.0
8100.0,B2,0.01875,MCH10,R4,37.266666666666666,0.15301000103354453,mCherry,1044.4,6.800000000000011
9000.0,B2,0.01875,MCH10,R4,37.233333333333334,0.16167999804019928,mCherry,1435.5,4.699999999999989
9900.0,B2,0.01875,MCH10,R4,37.13333333333333,0.16897000670433043,mCherry,1854.4,6.5
10800.0,B2,0.01875,MCH10,R4,37.06666666666667,0.17659999951720237,mCherry,2227.7,3.6999999999999886
11700.0,B2,0.01875,MCH10,R4,37.23333333333333,0.18548001274466513,mCherry,2611.5,7.399999999999977
12600.0,B2,0.01875,MCH10,R4,37.23333333333333,0.19514998644590378,mCherry,2948.2,7.300000000000011
13500.0,B2,0.01875,MCH10,R4,37.23333333333333,0.20426000282168388,mCherry,3223.5,7.5
14400.0,B2,0.01875,MCH10,R4,37.13333333333333,0.21654998734593392,mCherry,3482.7,5.100000000000023
15300.0,B2,0.01875,MCH10,R4,37.333333333333336,0.23274000585079194,mCherry,3736.7,5.100000000000023
16200.0,B2,0.01875,MCH10,R4,37.50000000000001,0.25119001418352127,mCherry,3926.9,6.399999999999977
17100.0,B2,0.01875,MCH10,R4,37.06666666666667,0.27452998533844947,mCherry,4088.9,8.199999999999989
18000.0,B2,0.01875,MCH10,R4,37.199999999999996,0.2975200079381466,mCherry,4216.6,10.100000000000023
18900.0,B2,0.01875,MCH10,R4,37.166666666666664,0.3229400008916855,mCherry,4312.9,11.0
19800.0,B2,0.01875,MCH10,R4,37.2,0.35487000569701194,mCherry,4403.5,9.899999999999977
20700.0,B2,0.01875,MCH10,R4,37.266666666666666,0.3902400091290474,mCherry,4379.5,9.5
21600.0,B2,0.01875,MCH10,R4,37.26666666666666,0.43079000115394595,mCherry,4445.0,12.800000000000011
22500.0,B2,0.01875,MCH10,R4,37.13333333333333,0.4705499723553658,mCherry,4383.0,17.399999999999977
23400.0,B2,0.01875,MCH10,R4,37.06666666666666,0.5089300192892552,mCherry,4397.2,23.0
24300.0,B2,0.01875,MCH10,R4,37.166666666666664,0.5434900127351284,mCherry,4350.4,33.69999999999999
25200.0,B2,0.01875,MCH10,R4,37.13333333333333,0.5908699773252011,mCherry,4301.6,37.39999999999998
26100.0,B2,0.01875,MCH10,R4,37.199999999999996,0.6139899842441082,mCherry,4293.2,33.80000000000001
27000.0,B2,0.01875,MCH10,R4,37.3,0.630120000988245,mCherry,4329.3,37.39999999999998
27900.0,B2,0.01875,MCH10,R4,37.06666666666667,0.6509999871253968,mCherry,4280.5,45.30000000000001
28800.0,B2,0.01875,MCH10,R4,37.23333333333333,0.6682500123977662,mCherry,4324.9,43.80000000000001
29700.0,B2,0.01875,MCH10,R4,37.06666666666667,0.6847900189459324,mCherry,4314.2,49.0
30600.0,B2,0.01875,MCH10,R4,37.36666666666667,0.7003600284457207,mCherry,4325.0,50.60000000000002
31500.0,B2,0.01875,MCH10,R4,37.06666666666666,0.7164500176906585,mCherry,4295.6,53.69999999999999
32400.0,B2,0.01875,MCH10,R4,37.166666666666664,0.7293999843299389,mCherry,4295.5,54.60000000000002
33300.0,B2,0.01875,MCH10,R4,37.13333333333333,0.7407700136303902,mCherry,4314.1,58.60000000000002
34200.0,B2,0.01875,MCH10,R4,37.13333333333333,0.7548000119626522,mCherry,4306.9,61.5
35100.0,B2,0.01875,MCH10,R4,37.166666666666664,0.7655299998819828,mCherry,4276.2,67.39999999999998
36000.0,B2,0.01875,MCH10,R4,37.26666666666667,0.7735299713909626,mCherry,4306.7,68.10000000000002
36900.0,B2,0.01875,MCH10,R4,37.1,0.7803799830377102,mCherry,4279.3,72.80000000000001
37800.0,B2,0.01875,MCH10,R4,37.199999999999996,0.7878299780189991,mCherry,4312.2,74.10000000000002
38700.0,B2,0.01875,MCH10,R4,37.0,0.7926699995994568,mCherry,4307.9,74.89999999999998
39600.0,B2,0.01875,MCH10,R4,37.03333333333333,0.7967300228774548,mCherry,4315.2,76.19999999999999
40500.0,B2,0.01875,MCH10,R4,37.199999999999996,0.8015200287103653,mCherry,4315.3,77.89999999999998
41400.0,B2,0.01875,MCH10,R4,37.13333333333333,0.8067100137472153,mCherry,4316.7,82.60000000000002
42300.0,B2,0.01875,MCH10,R4,37.266666666666666,0.8142000176012516,mCherry,4333.1,81.89999999999998
43200.0,B2,0.01875,MCH10,R4,37.06666666666667,0.822749987989664,mCherry,4338.1,88.60000000000002
0.0,B3,0.01875,MCH50,R0.5,37.233333333333334,0.019170002639293665,mCherry,15.0,4.300000000000011
900.0,B3,0.01875,MCH50,R0.5,37.166666666666664,0.02733000293374062,mCherry,13.4,1.3999999999999773
1800.0,B3,0.01875,MCH50,R0.5,37.3,0.04137000367045403,mCherry,14.3,1.3000000000000114
2700.0,B3,0.01875,MCH50,R0.5,37.166666666666664,0.06546999886631966,mCherry,13.9,-0.39999999999997726
3600.0,B3,0.01875,MCH50,R0.5,37.2,0.1028400033712387,mCherry,16.8,1.1999999999999886
4500.0,B3,0.01875,MCH50,R0.5,37.266666666666666,0.14870000556111335,mCherry,21.7,2.8999999999999773
5400.0,B3,0.01875,MCH50,R0.5,37.13333333333333,0.19505999982357025,mCherry,39.8,0.19999999999998863
6300.0,B3,0.01875,MCH50,R0.5,37.13333333333333,0.24430001452565192,mCherry,89.3,4.600000000000023
7200.0,B3,0.01875,MCH50,R0.5,37.36666666666667,0.29282000213861464,mCherry,209.4,3.0
8100.0,B3,0.01875,MCH50,R0.5,37.266666666666666,0.3327100031077862,mCherry,460.4,4.800000000000011
9000.0,B3,0.01875,MCH50,R0.5,37.233333333333334,0.3616800010204315,mCherry,971.5,10.699999999999989
9900.0,B3,0.01875,MCH50,R0.5,37.13333333333333,0.383869993686676,mCherry,1768.4,7.5
10800.0,B3,0.01875,MCH50,R0.5,37.06666666666667,0.406099995225668,mCherry,2669.7,8.699999999999989
11700.0,B3,0.01875,MCH50,R0.5,37.23333333333333,0.4309800110757351,mCherry,3605.5,6.399999999999977
12600.0,B3,0.01875,MCH50,R0.5,37.23333333333333,0.45565003007650373,mCherry,4553.2,9.300000000000011
13500.0,B3,0.01875,MCH50,R0.5,37.23333333333333,0.47815997526049614,mCherry,5412.5,11.5
14400.0,B3,0.01875,MCH50,R0.5,37.13333333333333,0.5028500206768513,mCherry,6207.7,10.100000000000023
15300.0,B3,0.01875,MCH50,R0.5,37.333333333333336,0.5293399900197983,mCherry,6931.7,12.100000000000023
16200.0,B3,0.01875,MCH50,R0.5,37.50000000000001,0.5546899810433388,mCherry,7563.9,15.399999999999977
17100.0,B3,0.01875,MCH50,R0.5,37.06666666666667,0.5811300195753575,mCherry,8068.9,18.19999999999999
18000.0,B3,0.01875,MCH50,R0.5,37.199999999999996,0.6065199933946133,mCherry,8497.6,18.100000000000023
18900.0,B3,0.01875,MCH50,R0.5,37.166666666666664,0.6367400079965592,mCherry,8727.9,21.0
19800.0,B3,0.01875,MCH50,R0.5,37.2,0.6554700277745724,mCherry,9137.5,26.899999999999977
20700.0,B3,0.01875,MCH50,R0.5,37.266666666666666,0.6689400032162667,mCherry,9394.5,28.5
21600.0,B3,0.01875,MCH50,R0.5,37.26666666666666,0.679589980840683,mCherry,9826.0,28.80000000000001
22500.0,B3,0.01875,MCH50,R0.5,37.13333333333333,0.6887500002980232,mCherry,10104.0,30.399999999999977
23400.0,B3,0.01875,MCH50,R0.5,37.06666666666666,0.6985300101339817,mCherry,10509.2,31.0
24300.0,B3,0.01875,MCH50,R0.5,37.166666666666664,0.7065900169312954,mCherry,10700.4,34.69999999999999
25200.0,B3,0.01875,MCH50,R0.5,37.13333333333333,0.7172699712216855,mCherry,10965.6,36.39999999999998
26100.0,B3,0.01875,MCH50,R0.5,37.199999999999996,0.7300899975001812,mCherry,11000.2,36.80000000000001
27000.0,B3,0.01875,MCH50,R0.5,37.3,0.7402199722826481,mCherry,11203.3,42.39999999999998
27900.0,B3,0.01875,MCH50,R0.5,37.06666666666667,0.7496999740600586,mCherry,11189.5,44.30000000000001
28800.0,B3,0.01875,MCH50,R0.5,37.23333333333333,0.7590499997138977,mCherry,11353.9,46.80000000000001
29700.0,B3,0.01875,MCH50,R0.5,37.06666666666667,0.7649899758398533,mCherry,11442.2,50.0
30600.0,B3,0.01875,MCH50,R0.5,37.36666666666667,0.7707600280642509,mCherry,11569.0,52.60000000000002
31500.0,B3,0.01875,MCH50,R0.5,37.06666666666666,0.7767500102519989,mCherry,11651.6,53.69999999999999
32400.0,B3,0.01875,MCH50,R0.5,37.166666666666664,0.7828999809920788,mCherry,11762.5,53.60000000000002
33300.0,B3,0.01875,MCH50,R0.5,37.13333333333333,0.7896700218319893,mCherry,11918.1,56.60000000000002
34200.0,B3,0.01875,MCH50,R0.5,37.13333333333333,0.8024999998509884,mCherry,12036.9,59.5
