time,well,iptg,strain,rbs,temp,OD660,fluor,mCherry,GFP
0.0,B2,0.01875,MCH50,R0.5,36.96666666666667,0.02584999725222588,mCherry,59.8,21.0
900.0,B2,0.01875,MCH50,R0.5,37.03333333333333,0.03160999640822411,mCherry,43.4,4.5
1800.0,B2,0.01875,MCH50,R0.5,37.233333333333334,0.045390000194311136,mCherry,45.2,3.5
2700.0,B2,0.01875,MCH50,R0.5,37.06666666666667,0.06925000175833702,mCherry,47.6,2.0
3600.0,B2,0.01875,MCH50,R0.5,37.06666666666667,0.10556000620126724,mCherry,58.0,3.5
4500.0,B2,0.01875,MCH50,R0.5,37.233333333333334,0.15265999734401703,mCherry,67.1,3.4000000000000057
5400.0,B2,0.01875,MCH50,R0.5,37.0,0.20537001118063927,mCherry,94.9,4.400000000000006
6300.0,B2,0.01875,MCH50,R0.5,37.13333333333333,0.2552300035953522,mCherry,161.0,2.8000000000000114
7200.0,B2,0.01875,MCH50,R0.5,37.0,0.30619999915361407,mCherry,291.0,6.5
8100.0,B2,0.01875,MCH50,R0.5,37.1,0.34950000420212746,mCherry,550.8,8.0
9000.0,B2,0.01875,MCH50,R0.5,37.36666666666667,0.38406999185681345,mCherry,997.9,9.199999999999989
9900.0,B2,0.01875,MCH50,R0.5,37.03333333333333,0.4085700199007988,mCherry,1678.0,10.199999999999989
10800.0,B2,0.01875,MCH50,R0.5,37.06666666666667,0.43241997733712195,mCherry,2585.1,9.900000000000006
11700.0,B2,0.01875,MCH50,R0.5,37.266666666666666,0.45335997119545934,mCherry,3485.0,9.400000000000006
12600.0,B2,0.01875,MCH50,R0.5,37.13333333333333,0.47604998350143435,mCherry,4358.0,8.900000000000006
13500.0,B2,0.01875,MCH50,R0.5,37.1,0.4952599935233593,mCherry,5135.9,11.699999999999989
14400.0,B2,0.01875,MCH50,R0.5,37.266666666666666,0.5169299744069576,mCherry,5893.1,12.699999999999989
