time,well,iptg,strain,rbs,temp,OD660,fluor,mCherry,GFP
0.0,B3,0.01875,GFP50,R1,37.13333333333333,0.02871000319719315,GFP,1.1999999999999993,894.9
900.0,B3,0.01875,GFP50,R1,37.166666666666664,0.027459996938705447,GFP,0.0,650.6
1800.0,B3,0.01875,GFP50,R1,37.199999999999996,0.03486999794840813,GFP,-2.1999999999999993,652.7
2700.0,B3,0.01875,GFP50,R1,37.06666666666667,0.04402999207377434,GFP,-1.1999999999999993,665.8
3600.0,B3,0.01875,GFP50,R1,37.1,0.05679999366402626,GFP,0.5,714.4
4500.0,B3,0.01875,GFP50,R1,37.23333333333333,0.07315000295639038,GFP,-0.09999999999999964,817.1
5400.0,B3,0.01875,GFP50,R1,37.166666666666664,0.09311999455094337,GFP,-0.3000000000000007,966.7
6300.0,B3,0.01875,GFP50,R1,37.199999999999996,0.11840000227093697,GFP,-0.40000000000000036,1210.0
7200.0,B3,0.01875,GFP50,R1,37.2,0.14840999394655227,GFP,0.6999999999999993,1529.5
8100.0,B3,0.01875,GFP50,R1,37.199999999999996,0.18065998703241348,GFP,-0.5,1940.3
9000.0,B3,0.01875,GFP50,R1,37.13333333333333,0.21627001091837883,GFP,-0.3000000000000007,2353.8
9900.0,B3,0.01875,GFP50,R1,37.06666666666667,0.2568699985742569,GFP,-0.1999999999999993,2789.2
10800.0,B3,0.01875,GFP50,R1,37.166666666666664,0.3032700054347515,GFP,0.6999999999999993,3156.0
11700.0,B3,0.01875,GFP50,R1,37.16666666666667,0.35923000425100327,GFP,1.0,3453.4
12600.0,B3,0.01875,GFP50,R1,37.03333333333333,0.42381002232432363,GFP,0.5999999999999996,3670.2
13500.0,B3,0.01875,GFP50,R1,37.06666666666667,0.4892699830234051,GFP,1.3000000000000007,3864.3
14400.0,B3,0.01875,GFP50,R1,37.166666666666664,0.5365899808704853,GFP,0.5,3945.8
15300.0,B3,0.01875,GFP50,R1,37.3,0.5720799706876278,GFP,0.09999999999999964,4023.3
16200.0,B3,0.01875,GFP50,R1,37.333333333333336,0.6094500213861466,GFP,-1.1999999999999993,4083.4
17100.0,B3,0.01875,GFP50,R1,37.199999999999996,0.6622400209307671,GFP,-1.3000000000000007,4187.5
18000.0,B3,0.01875,GFP50,R1,37.1,0.6858200021088123,GFP,0.40000000000000036,4163.5
18900.0,B3,0.01875,GFP50,R1,37.199999999999996,0.7023899979889393,GFP,-0.09999999999999964,4151.4
19800.0,B3,0.01875,GFP50,R1,37.13333333333333,0.7254000157117844,GFP,1.5,4113.6
20700.0,B3,0.01875,GFP50,R1,37.166666666666664,0.7363399781286717,GFP,0.1999999999999993,4115.2
21600.0,B3,0.01875,GFP50,R1,37.06666666666666,0.7513300240039825,GFP,-0.5999999999999996,4070.8
22500.0,B3,0.01875,GFP50,R1,37.26666666666666,0.7646199822425842,GFP,1.4000000000000004,4091.9
23400.0,B3,0.01875,GFP50,R1,37.06666666666667,0.7756500028073787,GFP,0.5999999999999996,4057.1
24300.0,B3,0.01875,GFP50,R1,37.06666666666666,0.785619992762804,GFP,1.9000000000000004,4097.1
25200.0,B3,0.01875,GFP50,R1,37.06666666666667,0.7935099929571152,GFP,0.1999999999999993,4062.1
26100.0,B3,0.01875,GFP50,R1,37.1,0.8008000120520592,GFP,2.5,4105.2
27000.0,B3,0.01875,GFP50,R1,37.2,0.8086699947714806,GFP,1.9000000000000004,4082.3
27900.0,B3,0.01875,GFP50,R1,37.06666666666667,0.815450007468462,GFP,0.5,4113.8
28800.0,B3,0.01875,GFP50,R1,37.13333333333333,0.8223200038075447,GFP,0.6999999999999993,4112.2
29700.0,B3,0.01875,GFP50,R1,37.1,0.828080029040575,GFP,2.5999999999999996,4083.3
30600.0,B3,0.01875,GFP50,R1,37.13333333333333,0.832700016349554,GFP,3.4000000000000004,4045.4
31500.0,B3,0.01875,GFP50,R1,37.166666666666664,0.8399899765849114,GFP,2.9000000000000004,4042.2
32400.0,B3,0.01875,GFP50,R1,37.2,0.8418599776923656,GFP,3.4000000000000004,4082.5
33300.0,B3,0.01875,GFP50,R1,37.13333333333333,0.8473600298166275,GFP,2.9000000000000004,4049.5
34200.0,B3,0.01875,GFP50,R1,37.13333333333333,0.8495000027120113,GFP,1.6999999999999993,4064.5
35100.0,B3,0.01875,GFP50,R1,37.166666666666664,0.8535400271415711,GFP,1.8000000000000007,3985.1
36000.0,B3,0.01875,GFP50,R1,37.333333333333336,0.854720015078783,GFP,2.6999999999999993,4024.7
36900.0,B3,0.01875,GFP50,R1,37.06666666666666,0.8644400157034398,GFP,2.3,4018.3
37800.0,B3,0.01875,GFP50,R1,37.166666666666664,0.8644899725914001,GFP,1.5999999999999996,4034.2
38700.0,B3,0.01875,GFP50,R1,37.03333333333333,0.8759100005030632,GFP,2.0,3972.9
39600.0,B3,0.01875,GFP50,R1,37.1,0.8793500021100045,GFP,1.5999999999999996,3998.1
40500.0,B3,0.01875,GFP50,R1,37.1,0.873340018093586,GFP,3.3,3995.1
41400.0,B3,0.01875,GFP50,R1,37.1,0.866659989207983,GFP,1.5,4017.8
42300.0,B3,0.01875,GFP50,R1,37.1,0.864020025730133,GFP,2.4000000000000004,4007.7
43200.0,B3,0.01875,GFP50,R1,37.03333333333333,0.8632799789309502,GFP,3.5999999999999996,4026.3
0.0,B5,0.01875,MCH90,R4,37.13333333333333,0.026810000836849215,mCherry,86.2,0.9000000000000057
900.0,B5,0.01875,MCH90,R4,37.166666666666664,0.028359997272491458,mCherry,63.0,-2.4000000000000057
1800.0,B5,0.01875,MCH90,R4,37.199999999999996,0.03536999896168709,mCherry,60.8,-0.29999999999999716
2700.0,B5,0.01875,MCH90,R4,37.06666666666667,0.04633000120520592,mCherry,64.8,-2.200000000000003
3600.0,B5,0.01875,MCH90,R4,37.1,0.06360000446438789,mCherry,65.5,-0.5999999999999943
4500.0,B5,0.01875,MCH90,R4,37.23333333333333,0.08735000491142272,mCherry,66.9,-0.9000000000000057
5400.0,B5,0.01875,MCH90,R4,37.166666666666664,0.1201200045645237,mCherry,74.7,-1.2999999999999972
6300.0,B5,0.01875,MCH90,R4,37.199999999999996,0.15710000172257424,mCherry,77.6,0.0
7200.0,B5,0.01875,MCH90,R4,37.2,0.1998100146651268,mCherry,84.7,-0.5
8100.0,B5,0.01875,MCH90,R4,37.199999999999996,0.24956000596284866,mCherry,93.5,0.29999999999999716
9000.0,B5,0.01875,MCH90,R4,37.13333333333333,0.30416999384760857,mCherry,109.7,-0.20000000000000284
9900.0,B5,0.01875,MCH90,R4,37.06666666666667,0.36107000410556794,mCherry,135.8,0.20000000000000284
10800.0,B5,0.01875,MCH90,R4,37.166666666666664,0.41707002446055413,mCherry,162.7,2.0
11700.0,B5,0.01875,MCH90,R4,37.16666666666667,0.4561299905180931,mCherry,194.0,1.4000000000000057
12600.0,B5,0.01875,MCH90,R4,37.03333333333333,0.48720999285578726,mCherry,237.6,3.200000000000003
13500.0,B5,0.01875,MCH90,R4,37.06666666666667,0.5124700181186199,mCherry,278.3,5.299999999999997
14400.0,B5,0.01875,MCH90,R4,37.166666666666664,0.5384899981319904,mCherry,317.5,5.799999999999997
15300.0,B5,0.01875,MCH90,R4,37.3,0.5603799961507321,mCherry,362.1,7.299999999999997
16200.0,B5,0.01875,MCH90,R4,37.333333333333336,0.5919499784708023,mCherry,406.8,8.400000000000006
17100.0,B5,0.01875,MCH90,R4,37.199999999999996,0.6136400029063225,mCherry,471.7,10.5
18000.0,B5,0.01875,MCH90,R4,37.1,0.6285199709236622,mCherry,625.4,11.5
18900.0,B5,0.01875,MCH90,R4,37.199999999999996,0.6404899783432484,mCherry,842.9,13.400000000000006
19800.0,B5,0.01875,MCH90,R4,37.13333333333333,0.6504000276327133,mCherry,1131.5,11.599999999999994
20700.0,B5,0.01875,MCH90,R4,37.166666666666664,0.6590400256216526,mCherry,1431.2,14.200000000000003
21600.0,B5,0.01875,MCH90,R4,37.06666666666666,0.6703299939632416,mCherry,1775.4,13.799999999999997
22500.0,B5,0.01875,MCH90,R4,37.26666666666666,0.6780199766159057,mCherry,2114.4,13.900000000000006
23400.0,B5,0.01875,MCH90,R4,37.06666666666667,0.6861499927937984,mCherry,2378.6,15.099999999999994
24300.0,B5,0.01875,MCH90,R4,37.06666666666666,0.6937200017273426,mCherry,2658.9,16.099999999999994
25200.0,B5,0.01875,MCH90,R4,37.06666666666667,0.7020100086927414,mCherry,2841.2,16.099999999999994
26100.0,B5,0.01875,MCH90,R4,37.1,0.7104999884963036,mCherry,3017.5,20.200000000000003
