,gfp_rbs_foldx,codon,charging_rate,ecol,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,TTT_charged_perc,ATA_charged_perc,free_ribosome_perc,cellularProtein_max,cellularProtein_norm
0,0.1,0.1,100.0,0.6,89.33333333333333,660.6666666666666,343.3333333333333,791.0,959.0,20.0,97.66666666666667,15962.666666666666,84.33333333333333,0.452,0.1191111111111111,0.16866666666666666,15962.666666666666,1.0
1,0.1,0.1,100.0,0.8,363.6666666666667,386.3333333333333,390.6666666666667,224.0,1526.0,20.0,96.0,18885.666666666668,99.33333333333333,0.128,0.4848888888888889,0.19866666666666666,18885.666666666668,1.0
2,0.1,0.1,100.0,1.0,747.6666666666666,2.3333333333333335,313.0,175.66666666666666,1574.3333333333333,20.0,97.66666666666667,15401.333333333334,78.66666666666667,0.10038095238095238,0.9968888888888888,0.15733333333333335,15401.333333333334,1.0
3,0.1,0.1,300.0,0.6,284.0,466.0,662.6666666666666,1072.6666666666667,677.3333333333334,20.0,97.33333333333333,33654.0,176.66666666666666,0.612952380952381,0.37866666666666665,0.35333333333333333,33654.0,1.0
4,0.1,0.1,300.0,0.8,493.3333333333333,256.6666666666667,774.3333333333334,709.3333333333334,1040.6666666666667,20.0,98.33333333333333,39000.333333333336,197.66666666666666,0.4053333333333334,0.6577777777777778,0.3953333333333333,39000.333333333336,1.0
5,0.1,0.1,300.0,1.0,740.3333333333334,9.666666666666666,714.0,542.6666666666666,1207.3333333333333,20.0,96.66666666666667,35568.666666666664,167.0,0.3100952380952381,0.9871111111111112,0.334,35568.666666666664,1.0
6,0.1,0.3,100.0,0.6,84.0,666.0,330.6666666666667,733.0,1017.0,20.0,95.66666666666667,16001.333333333334,73.33333333333333,0.4188571428571429,0.112,0.14666666666666667,16001.333333333334,1.0
7,0.1,0.3,100.0,0.8,355.0,395.0,381.3333333333333,221.66666666666666,1528.3333333333333,20.0,96.0,18862.666666666668,94.33333333333333,0.12666666666666665,0.47333333333333333,0.18866666666666665,18862.666666666668,1.0
8,0.1,0.3,100.0,1.0,738.3333333333334,11.666666666666666,321.0,189.66666666666666,1560.3333333333333,20.0,99.33333333333333,15386.666666666666,81.33333333333333,0.10838095238095237,0.9844444444444445,0.16266666666666665,15386.666666666666,1.0
9,0.1,0.3,300.0,0.6,295.0,455.0,697.0,1048.0,702.0,20.0,95.66666666666667,33722.0,168.0,0.5988571428571429,0.3933333333333333,0.336,33722.0,1.0
10,0.1,0.3,300.0,0.8,490.0,260.0,776.0,710.0,1040.0,20.0,98.0,39007.0,200.33333333333334,0.4057142857142857,0.6533333333333333,0.40066666666666667,39007.0,1.0
11,0.1,0.3,300.0,1.0,739.3333333333334,10.666666666666666,710.0,548.3333333333334,1201.6666666666667,20.0,97.66666666666667,35529.0,175.66666666666666,0.31333333333333335,0.9857777777777779,0.35133333333333333,35529.0,1.0
12,0.1,0.5,100.0,0.6,95.33333333333333,654.6666666666666,338.3333333333333,753.3333333333334,996.6666666666666,20.0,97.0,16044.0,81.33333333333333,0.4304761904761905,0.1271111111111111,0.16266666666666665,16044.0,1.0
13,0.1,0.5,100.0,0.8,370.6666666666667,379.3333333333333,388.3333333333333,213.66666666666666,1536.3333333333333,20.0,98.33333333333333,18834.0,94.0,0.12209523809523809,0.49422222222222223,0.188,18834.0,1.0
14,0.1,0.5,100.0,1.0,742.6666666666666,7.333333333333333,327.3333333333333,175.66666666666666,1574.3333333333333,20.0,97.0,15364.0,71.33333333333333,0.10038095238095238,0.9902222222222222,0.14266666666666666,15364.0,1.0
15,0.1,0.5,300.0,0.6,298.6666666666667,451.3333333333333,697.0,1051.6666666666667,698.3333333333334,20.0,98.0,33751.666666666664,176.33333333333334,0.600952380952381,0.39822222222222226,0.3526666666666667,33751.666666666664,1.0
16,0.1,0.5,300.0,0.8,480.3333333333333,269.6666666666667,777.0,702.6666666666666,1047.3333333333333,20.0,98.66666666666667,38982.333333333336,192.0,0.4015238095238095,0.6404444444444444,0.384,38982.333333333336,1.0
17,0.1,0.5,300.0,1.0,747.3333333333334,2.6666666666666665,731.0,535.3333333333334,1214.6666666666667,20.0,98.0,35505.333333333336,167.66666666666666,0.3059047619047619,0.9964444444444445,0.3353333333333333,35505.333333333336,1.0
18,0.1,0.7,100.0,0.6,87.33333333333333,662.6666666666666,354.3333333333333,822.3333333333334,927.6666666666666,20.0,97.33333333333333,16095.0,79.33333333333333,0.46990476190476194,0.11644444444444443,0.15866666666666665,16095.0,1.0
19,0.1,0.7,100.0,0.8,372.6666666666667,377.3333333333333,386.6666666666667,217.33333333333334,1532.6666666666667,20.0,98.66666666666667,18820.0,97.33333333333333,0.1241904761904762,0.49688888888888894,0.19466666666666665,18820.0,1.0
20,0.1,0.7,100.0,1.0,748.0,2.0,329.3333333333333,188.33333333333334,1561.6666666666667,20.0,98.0,15348.0,76.66666666666667,0.10761904761904763,0.9973333333333333,0.15333333333333335,15348.0,1.0
21,0.1,0.7,300.0,0.6,296.0,454.0,703.3333333333334,1075.3333333333333,674.6666666666666,20.0,97.0,33790.0,178.33333333333334,0.6144761904761904,0.39466666666666667,0.3566666666666667,33790.0,1.0
22,0.1,0.7,300.0,0.8,489.0,261.0,776.6666666666666,719.6666666666666,1030.3333333333333,19.666666666666668,99.66666666666667,39002.666666666664,196.66666666666666,0.41123809523809524,0.652,0.3933333333333333,39002.666666666664,1.0
