"","time","well","strain","rbs","experiment","groupID","OD660","growthrate","fluor","expression"
"1428",5400,"B10","MCH90","R1",2,"2 MCH90 R1",0.392799971997738,NA,0.0558160288586076,-0.565337903680044
"1429",6300,"B10","MCH90","R1",2,"2 MCH90 R1",0.31160998493433,NA,0.120418648686092,0.166491049191691
"1430",7200,"B10","MCH90","R1",2,"2 MCH90 R1",0.342120012640953,1.5719184277483,0.127855305422515,0.242789877508584
"1431",8100,"B10","MCH90","R1",2,"2 MCH90 R1",0.385180015861988,1.21374754337057,0.169508162568888,0.456955252786241
"1432",9000,"B10","MCH90","R1",2,"2 MCH90 R1",0.439660024642944,0.112701251790519,0.22702295453569,0.832420983488403
"1433",9900,"B10","MCH90","R1",2,"2 MCH90 R1",0.473719982802868,0.41886403599099,0.31073194445879,1.12356542224012
"1434",10800,"B10","MCH90","R1",2,"2 MCH90 R1",0.509839983284473,0.398935328558743,0.447691491454087,1.71594927889093
"1435",11700,"B10","MCH90","R1",2,"2 MCH90 R1",0.540100020170212,0.338043546267392,0.69792980181373,2.65412595050812
"1436",12600,"B10","MCH90","R1",2,"2 MCH90 R1",0.5455700263381,0.215829410974585,0.929496393309432,3.24679398417641
"1437",13500,"B10","MCH90","R1",2,"2 MCH90 R1",0.593179971724749,0.224881453035509,1.22106907466492,4.33527361448573
"1438",14400,"B10","MCH90","R1",2,"2 MCH90 R1",0.606799977272749,0.174102291799896,1.45382518489171,4.67846475281781
"1439",15300,"B10","MCH90","R1",2,"2 MCH90 R1",0.621879979223013,0.140992769727405,1.64820451987931,4.45762209279561
"1440",16200,"B10","MCH90","R1",2,"2 MCH90 R1",0.631530017405748,0.146314306205096,1.81103181345239,4.24557571187563
"1441",17100,"B10","MCH90","R1",2,"2 MCH90 R1",0.644259984791279,0.0826045011437443,2.05797584538407,3.88396223703157
"1442",18000,"B10","MCH90","R1",2,"2 MCH90 R1",0.659669995307922,0.0835404928459176,2.2371059615871,3.75186052868578
"1443",18900,"B10","MCH90","R1",2,"2 MCH90 R1",0.675990020483732,0.083431198664389,2.4811811514906,4.03465347121792
"1444",19800,"B10","MCH90","R1",2,"2 MCH90 R1",0.68577997982502,0.0824113730016007,2.78508269314629,4.64773765222924
