"","time","well","iptg","strain","rbs","temp","OD660","fluor","mCherry","GFP","gfp_norm","mch_norm","lnOD660","experiment","groupID","gfp_expression","mch_expression","growthrate","tgt_fluor","tgt_expression"
"1156",25200,"D10",0.01875,"GFP90","R0.5",37.1,0.806059984117746,"GFP",4.7,7821,9702.75184738303,5.83083156664113,-0.215597117262371,1,"1 GFP90 R0.5",-368409.973223838,14608.573907265,0.0459105191546778,7821,-368409.973223838
"1157",26100,"D10",0.01875,"GFP90","R0.5",37.1333333333333,0.814199973642826,"GFP",1.6,7839.8,9628.8384350147,1.96511919896216,-0.205549275285126,1,"1 GFP90 R0.5",-179674.960805498,-1354.33387541833,0.0430531357438874,7839.8,-179674.960805498
"1158",27000,"D10",0.01875,"GFP90","R0.5",37.0333333333333,0.822810029238462,"GFP",2,7787.7,9464.76066560318,2.43069472773815,-0.195029932120521,1,"1 GFP90 R0.5",-237164.152679002,893.273644742,0.0423519838678708,7787.7,-237164.152679002
"1159",27900,"D10",0.01875,"GFP90","R0.5",37,0.82908998504281,"GFP",2.8,7744.4,9340.84374399977,3.37719674644896,-0.18742658324445,1,"1 GFP90 R0.5",-553197.13601557,10170.6907500864,0.0377690509748579,7744.4,-553197.13601557
"1160",28800,"D10",0.01875,"GFP90","R0.5",37.1333333333333,0.836909985542297,"GFP",4.4,7761.9,9274.47411799069,5.25743517942244,-0.17803875843091,1,"1 GFP90 R0.5",-258890.700567544,-1314.16599272864,0.0375583588314611,7761.9,-258890.700567544
"1161",29700,"D10",0.01875,"GFP90","R0.5",37.1333333333333,0.845629998296499,"GFP",1.9,7773.6,9192.67293693427,2.24684555163311,-0.16767336930264,1,"1 GFP90 R0.5",-287226.659365586,1301.63138685312,0.0378759059824861,7773.6,-287226.659365586
"1162",30600,"D10",0.01875,"GFP90","R0.5",37.1666666666667,0.864499976485968,"GFP",3.2,7678.1,8881.55027049284,3.70156169697934,-0.145604001058367,1,"1 GFP90 R0.5",-469832.865421013,5144.15546081404,0.0494259310621545,7678.1,-469832.865421013
"1163",31500,"D10",0.01875,"GFP90","R0.5",37.1,0.870719990879297,"GFP",2.4,7739.9,8889.080394472,2.75633960990876,-0.138434833862153,1,"1 GFP90 R0.5",-19072.9602448782,-1695.37424398917,0.0489917493822965,7739.9,-19072.9602448782
"1164",32400,"D10",0.01875,"GFP90","R0.5",37.0666666666667,0.873360021412373,"GFP",2.1,7654.5,8764.4268255162,2.404506673667,-0.135407412492888,1,"1 GFP90 R0.5",-450511.757381898,-9647.8309308973,0.0426313459380223,7654.5,-450511.757381898
"1165",33300,"D10",0.01875,"GFP90","R0.5",37.2666666666667,0.873619996011257,"GFP",1.1,7687.5,8799.59254034856,1.25912868870028,-0.135109785046425,1,"1 GFP90 R0.5",-358100.943442128,-3327.3026103798,0.0325635842562146,7687.5,-358100.943442128
"1166",34200,"D10",0.01875,"GFP90","R0.5",37.3666666666667,0.871950027346611,"GFP",0.6,7626,8745.91405565559,0.688112828926482,-0.137023164804078,1,"1 GFP90 R0.5",-215380.728129773,-10748.3664709675,0.00858083625428938,7626,-215380.728129773
"1167",35100,"D10",0.01875,"GFP90","R0.5",37.0666666666667,0.870380000770092,"GFP",2.1,7669.9,8812.12802823347,2.41273926117554,-0.138825380200855,1,"1 GFP90 R0.5",-288988.834818828,-1238.52357779498,-0.000390546338702391,7669.9,-288988.834818828
"1168",36000,"D10",0.01875,"GFP90","R0.5",37.0666666666667,0.871590021252632,"GFP",2.9,7599.8,8719.46650912515,3.32725241144016,-0.137436124746563,1,"1 GFP90 R0.5",-225779.078841419,3302.07062290925,-0.00202871225367457,7599.8,-225779.078841419
"1169",36900,"D10",0.01875,"GFP90","R0.5",37.1666666666667,0.87077000811696,"GFP",1.5,7663.4,8800.71652510414,1.72261330318869,-0.138377391973074,1,"1 GFP90 R0.5",-99533.9924592747,1652.01647235308,-0.00326760692664924,7663.4,-99533.9924592747
"1170",37800,"D10",0.01875,"GFP90","R0.5",37.1,0.867690029740334,"GFP",2.5,7570.4,8724.77467819416,2.88121323780585,-0.141920736694331,1,"1 GFP90 R0.5",-229943.152928476,7857.76961446226,-0.00489757189025336,7570.4,-229943.152928476
"1171",38700,"D10",0.01875,"GFP90","R0.5",37.2,0.867460012435913,"GFP",2.4,7598.8,8759.82741689939,2.76669813662138,-0.142185863398278,1,"1 GFP90 R0.5",-294349.668164056,1241.98172221122,-0.00336048319742249,7598.8,-294349.668164056
"1172",39600,"D10",0.01875,"GFP90","R0.5",37.1666666666667,0.869439970701933,"GFP",2.5,7550.3,8684.09580238685,2.87541415651923,-0.139905986441784,1,"1 GFP90 R0.5",-204971.299725191,-1656.33373515306,-0.0024698616952217,7550.3,-204971.299725191
"1173",40500,"D10",0.01875,"GFP90","R0.5",37.1333333333333,0.86827000901103,"GFP",1.3,7590.1,8741.63557560305,1.49723010873163,-0.141252542404913,1,"1 GFP90 R0.5",-303755.152000851,-828.79986903371,-0.00287515043183831,7590.1,-303755.152000851
"1174",41400,"D10",0.01875,"GFP90","R0.5",37.1,0.867739987373352,"GFP",1,7512.1,8657.08634995504,1.15241894409753,-0.1418631629143,1,"1 GFP90 R0.5",-241763.810938726,-6220.33818881807,5.75737800309339e-05,7512.1,-241763.810938726
"1175",42300,"D10",0.01875,"GFP90","R0.5",37.1666666666667,0.867499997466803,"GFP",2.9,7578.8,8736.36890159187,3.34293949102977,-0.142139770081235,1,"1 GFP90 R0.5",-82941.473710678,2073.53684276695,4.60933170429167e-05,7578.8,-82941.473710678
"1176",43200,"D10",0.01875,"GFP90","R0.5",37.1666666666667,0.866679982841015,"GFP",2.1,7548.2,8709.32772123878,2.42303969351652,-0.143085478942155,1,"1 GFP90 R0.5",-8710.42011835704,-1659.12764159153,-0.00317949250037097,7548.2,-8710.42011835704
"1177",0,"D11",0.01875,"GFP25","R2",37.1333333333333,0.0296600021421909,"GFP",1,491.9,16584.6245607744,33.7154392371912,-3.51795587004744,1,"1 GFP25 R2",NA,NA,NA,491.9,NA
"1178",900,"D11",0.01875,"GFP25","R2",37.1333333333333,0.0329000025987625,"GFP",-0.5,447.9,13613.9806875531,-15.1975671886058,-3.41428254222107,1,"1 GFP25 R2",NA,NA,NA,447.9,NA
"1179",1800,"D11",0.01875,"GFP25","R2",37.1,0.0440099999308586,"GFP",-0.199999999999999,449.6,10215.8600478605,-4.54442172947528,-3.12333839973018,1,"1 GFP25 R2",NA,NA,NA,449.6,NA
"1180",2700,"D11",0.01875,"GFP25","R2",37.0666666666667,0.0616499997675419,"GFP",-0.800000000000001,475.1,7706.40716612193,-12.9764801786941,-2.78628205314239,1,"1 GFP25 R2",NA,NA,NA,475.1,NA
"1181",3600,"D11",0.01875,"GFP25","R2",37.2,0.0861899964511395,"GFP",0.9,538,6242.02369360798,10.4420470710914,-2.45120115849768,1,"1 GFP25 R2",3261664.23134118,-7075.19356039299,1.06675471154976,538,3261664.23134118
"1182",4500,"D11",0.01875,"GFP25","R2",37.0666666666667,0.11764999255538,"GFP",1,650.6,5529.96210087945,8.49978804315931,-2.14004122708646,1,"1 GFP25 R2",10655958.2145666,78855.1421896886,1.27424131513462,650.6,10655958.2145666
"1183",5400,"D11",0.01875,"GFP25","R2",37,0.15835999622941,"GFP",-1.6,818.5,5168.60330568757,-10.1035617459989,-1.84288438055445,1,"1 GFP25 R2",14192707.6771313,-53862.2682244072,1.28045401917573,818.5,14192707.6771313
"1184",6300,"D11",0.01875,"GFP25","R2",37.1333333333333,0.204959995299578,"GFP",-0.0999999999999996,1037.4,5061.47552591273,-0.487900089253201,-1.58494046376708,1,"1 GFP25 R2",16096118.5684777,20037.849898514,1.20134158937532,1037.4,16096118.5684777
"1185",7200,"D11",0.01875,"GFP25","R2",37.3,0.25441001355648,"GFP",-2.7,1322.9,5199.87394170045,-10.6127898122241,-1.36880808682666,1,"1 GFP25 R2",17196587.1460711,-78873.377151046,1.08239307167102,1322.9,17196587.1460711
"1186",8100,"D11",0.01875,"GFP25","R2",37.1,0.311140009015799,"GFP",-1.2,1543.1,4959.50361665525,-3.85678461537573,-1.1675122783465,1,"1 GFP25 R2",15350877.0953394,-37839.6970417331,0.972528948739957,1543.1,15350877.0953394
"1187",9000,"D11",0.01875,"GFP25","R2",37.1,0.380689989775419,"GFP",-1.3,1771.7,4653.91801093898,-3.41485207101692,-0.965769910198857,1,"1 GFP25 R2",13101805.1476896,4123.52239226487,0.877114470355592,1771.7,13101805.1476896
"1188",9900,"D11",0.01875,"GFP25","R2",37.0666666666667,0.450360010564327,"GFP",0.300000000000001,1962.3,4357.18081972048,0.666133744033098,-0.797707992589691,1,"1 GFP25 R2",10394989.7666591,4495.6167225253,0.787232471177386,1962.3,10394989.7666591
"1189",10800,"D11",0.01875,"GFP25","R2",37.1,0.506450022011995,"GFP",0.800000000000001,2100.8,4148.08946330788,1.57962279638533,-0.680329633386018,1,"1 GFP25 R2",7357767.62011481,33104.7521151843,0.688478453440641,2100.8,7357767.62011481
"1190",11700,"D11",0.01875,"GFP25","R2",37.2,0.555620019882917,"GFP",1,2216.8,3989.77704307187,1.79979115981228,-0.587670635844499,1,"1 GFP25 R2",5501437.99644724,17965.2123974824,0.579841642502001,2216.8,5501437.99644724
"1191",12600,"D11",0.01875,"GFP25","R2",37.1666666666667,0.623269989341497,"GFP",-0.0999999999999996,2307.3,3701.92699705906,-0.160444112038272,-0.472775484342693,1,"1 GFP25 R2",3831202.58744684,8583.72499054557,0.492994425856164,2307.3,3831202.58744684
"1192",13500,"D11",0.01875,"GFP25","R2",37.1,0.66791999861598,"GFP",-0.9,2358.9,3531.71039179536,-1.34746676527866,-0.403586875168526,1,"1 GFP25 R2",2546279.416286,-7704.32501145536,0.394121117421165,2358.9,2546279.416286
"1193",14400,"D11",0.01875,"GFP25","R2",37.0333333333333,0.698540026694536,"GFP",0.0999999999999996,2337.3,3345.97862782468,0.143155719326773,-0.358762798140898,1,"1 GFP25 R2",1394914.45085585,-4128.71084819913,0.32156683524512,2337.3,1394914.45085585
"1194",15300,"D11",0.01875,"GFP25","R2",37.1666666666667,0.721590027958155,"GFP",-2.2,2328.2,3226.48582961711,-3.04882262054705,-0.326298129677667,1,"1 GFP25 R2",613785.36540085,-17631.177462143,0.261372506166832,2328.2,613785.36540085
"1195",16200,"D11",0.01875,"GFP25","R2",37.0333333333333,0.746399971842766,"GFP",1.3,2361.9,3164.38918689771,1.74169352765444,-0.292493667173058,1,"1 GFP25 R2",284233.539989354,7288.03948690653,0.180281817169635,2361.9,284233.539989354
"1196",17100,"D11",0.01875,"GFP25","R2",37.3,0.762830010801554,"GFP",1.6,2337.7,3064.50974253573,2.09745287592812,-0.270720063080712,1,"1 GFP25 R2",-106080.148387212,12509.451460756,0.132866812087814,2337.7,-106080.148387212
"1197",18000,"D11",0.01875,"GFP25","R2",37.0666666666667,0.77893999889493,"GFP",1.5,2344.1,3009.34603862369,1.92569389443093,-0.249821259319256,1,"1 GFP25 R2",33007.037943372,6795.56663540039,0.108941538821642,2344.1,33007.037943372
"1198",18900,"D11",0.01875,"GFP25","R2",37.0666666666667,0.791460005193949,"GFP",2.5,2317.6,2928.25914738682,3.15871930810625,-0.233875931330763,1,"1 GFP25 R2",-50194.4110739643,22256.012457324,0.0924221983469035,2317.6,-50194.4110739643
"1199",19800,"D11",0.01875,"GFP25","R2",37.2333333333333,0.805220028758049,"GFP",1.5,2336.6,2901.81554922809,1.86284487025684,-0.21663971126102,1,"1 GFP25 R2",-117224.602799091,926.676701969092,0.0758539559120378,2336.6,-117224.602799091
"1200",20700,"D11",0.01875,"GFP25","R2",37.2,0.818939978629351,"GFP",2.7,2330.6,2845.87400886289,3.29694491715859,-0.199744483981479,1,"1 GFP25 R2",-32294.0117806326,5003.29759981639,0.0709755790992334,2330.6,-32294.0117806326
"1201",21600,"D11",0.01875,"GFP25","R2",37.0333333333333,0.831390009075403,"GFP",1.5,2340.7,2815.4054949531,1.80420739198943,-0.184656269224735,1,"1 GFP25 R2",-15201.3809629001,0,0.0651649900945209,2340.7,-15201.3809629001
"1202",22500,"D11",0.01875,"GFP25","R2",37.1,0.841490016877651,"GFP",3.9,2328.6,2767.23425506612,4.63463608810352,-0.172581128906317,1,"1 GFP25 R2",48428.5185603121,6163.62963494881,0.0612948024244463,2328.6,48428.5185603121
"1203",23400,"D11",0.01875,"GFP25","R2",37.0666666666667,0.850490020215511,"GFP",2.8,2315.8,2722.90085122126,3.29221970093252,-0.161942601235628,1,"1 GFP25 R2",-90270.5936220995,5641.91210138129,0.0546971100253927,2315.8,-90270.5936220995
"1204",24300,"D11",0.01875,"GFP25","R2",37.2,0.857560005784035,"GFP",1.5,2315.5,2700.10259851499,1.74914873581191,-0.153664124799648,1,"1 GFP25 R2",-64716.2883662704,-5143.01629400827,0.0460803591818306,2315.5,-64716.2883662704
"1205",25200,"D11",0.01875,"GFP25","R2",37.1,0.8623600281775,"GFP",4.7,2303,2670.57832546707,5.45015984789197,-0.148082429417462,1,"1 GFP25 R2",-159923.075534631,13574.372459173,0.0365738398072726,2303,-159923.075534631
"1206",26100,"D11",0.01875,"GFP25","R2",37.1333333333333,0.872499991953373,"GFP",2.6,2295.8,2631.28942254786,2.97994272089225,-0.13639263412805,1,"1 GFP25 R2",-137802.257332962,-5461.67483331865,0.0361884947782667,2295.8,-137802.257332962
"1207",27000,"D11",0.01875,"GFP25","R2",37.0333333333333,0.881509994715452,"GFP",2,2306.7,2616.75989362389,2.2688341731685,-0.12611893890395,1,"1 GFP25 R2",-37877.9115934276,-3329.92629392757,0.0358236623316776,2306.7,-37877.9115934276
"1208",27900,"D11",0.01875,"GFP25","R2",37,0.896889970451593,"GFP",2.8,2294.4,2558.17332737565,3.12189910941938,-0.10882208838074,1,"1 GFP25 R2",-86894.4501889639,5353.68650453334,0.0448420364189082,2294.4,-86894.4501889639
"1209",28800,"D11",0.01875,"GFP25","R2",37.1333333333333,0.911510026454926,"GFP",2.4,2297.9,2520.98159461511,2.63299352760184,-0.0926526849733692,1,"1 GFP25 R2",-20746.8410236383,-9356.41850085665,0.0554297444440933,2297.9,-20746.8410236383
"1210",29700,"D11",0.01875,"GFP25","R2",37.1333333333333,0.917130001634359,"GFP",2.9,2298.6,2506.29681277879,3.16203809147241,-0.0865060483612584,1,"1 GFP25 R2",11251.1552896956,1205.48092389608,0.0498865857667918,2298.6,11251.1552896956
"1211",30600,"D11",0.01875,"GFP25","R2",37.1666666666667,0.918800046294928,"GFP",3.2,2279.1,2480.51794205986,3.48280348145828,-0.0846867577809004,1,"1 GFP25 R2",-109769.677155726,4772.59465894461,0.0414321811230496,2279.1,-109769.677155726
"1212",31500,"D11",0.01875,"GFP25","R2",37.1,0.921219966560602,"GFP",0.4,2294.9,2491.15312661759,0.434206828466181,-0.0820564367583353,1,"1 GFP25 R2",1971.28494431874,-9462.16773272996,0.0267656516224049,2294.9,1971.28494431874
"1213",32400,"D11",0.01875,"GFP25","R2",37.0666666666667,0.921959979832172,"GFP",1.1,2266.5,2458.34965679593,1.1931103562654,-0.081253462189542,1,"1 GFP25 R2",-123120.623672168,-5097.35066158655,0.0113992227838272,2266.5,-123120.623672168
"1214",33300,"D11",0.01875,"GFP25","R2",37.2666666666667,0.922119997441769,"GFP",2.1,2277.5,2469.85208684168,2.27736087041385,-0.0810799148250352,1,"1 GFP25 R2",-82543.1462195625,-3129.5979609313,0.0054261335362232,2277.5,-82543.1462195625
"1215",34200,"D11",0.01875,"GFP25","R2",37.3666666666667,0.922549960017204,"GFP",2.6,2263,2452.98368443677,2.81827555436837,-0.0806137473336816,1,"1 GFP25 R2",-62909.0560681241,-2344.43687210402,0.00407301044721876,2263,-62909.0560681241
"1216",35100,"D11",0.01875,"GFP25","R2",37.0666666666667,0.92397995442152,"GFP",0.0999999999999996,2270.9,2457.73730169477,0.108227456149313,-0.0790649019247827,1,"1 GFP25 R2",-93672.1460409094,-1170.90182551137,0.00299153483355254,2270.9,-93672.1460409094
"1217",36000,"D11",0.01875,"GFP25","R2",37.0666666666667,0.924889984726906,"GFP",0.9,2256.8,2440.07399503452,0.973088707697213,-0.0780804839734631,1,"1 GFP25 R2",-37829.0552863549,-779.980521368154,0.00317297821607898,2256.8,-37829.0552863549
"1218",36900,"D11",0.01875,"GFP25","R2",37.1666666666667,0.925669998675585,"GFP",3.5,2275.4,2458.11142551402,3.78104508627013,-0.0772374807724124,1,"1 GFP25 R2",-8183.21766209384,5455.47844139613,0.00384243405262273,2275.4,-8183.21766209384
"1219",37800,"D11",0.01875,"GFP25","R2",37.1,0.92599004805088,"GFP",3.5,2249.4,2429.18377442044,3.77973824596405,-0.0768917916389792,1,"1 GFP25 R2",-52951.7124655218,3504.15744257132,0.00372195569470243,2249.4,-52951.7124655218
"1220",38700,"D11",0.01875,"GFP25","R2",37.2,0.925660014152527,"GFP",3.4,2260.8,2442.36541001486,3.6730548452099,-0.0772482670968266,1,"1 GFP25 R2",-39297.9968394988,12839.9395614205,0.00181663482795619,2260.8,-39297.9968394988
